age,gender,mother.tongue,genre,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,liked,disliked,emotional_intensity
45,Female,Dutch,classical,0,0,0,0,0,1,0,0,0,1,0,1
26,Male,German,classical,1,1,0,0,0,0,1,0,0,1,0,3
49,Male,Swedish,classical,0,0,0,0,0,0,0,1,0,0,0,1
30,Female,English,classical,1,0,0,1,0,0,1,0,0,0,0,3
29,Female,Russian,classical,1,0,0,0,0,0,0,0,0,0,0,1
26,Male,Dutch,classical,0,0,0,0,0,1,0,0,0,1,0,1
22,Female,English,classical,1,1,0,0,0,1,0,0,0,0,0,3
30,Male,German,classical,0,0,0,0,0,1,1,0,0,1,0,2
41,Female,Dutch,classical,0,0,0,0,0,1,1,0,0,1,0,2
40,Female,Dutch,classical,0,1,0,0,0,0,1,1,0,1,0,3
26,Female,Russian,classical,0,1,0,0,0,0,1,1,0,0,1,3
51,Male,Dutch,classical,0,0,0,0,0,1,1,0,0,0,0,2
45,Female,English,classical,0,0,0,0,0,1,1,0,0,0,0,2
31,Female,Dutch,classical,0,0,0,0,0,0,1,1,0,1,0,2
48,Male,German,classical,0,0,0,0,0,1,1,0,0,1,0,2
38,Female,Russian,classical,1,0,0,0,0,0,1,1,0,1,0,3
51,Male,English,classical,0,1,0,0,0,0,0,0,0,0,0,1
34,Male,English,classical,0,1,0,0,0,1,1,0,0,1,0,3
70,Female,English,classical,0,0,0,0,0,1,1,0,0,0,0,2
29,Female,Romanian,classical,1,0,0,0,0,0,0,0,0,0,0,1
37,Male,French,classical,0,1,0,0,0,1,1,0,0,1,0,3
65,Male,French,classical,1,0,0,0,0,1,1,0,0,0,0,3
51,Male,Spanish,classical,0,0,0,0,0,1,0,0,0,0,0,1
59,Female,Russian,classical,0,0,0,0,0,0,1,0,0,1,0,1
27,Male,Spanish,classical,1,1,0,0,0,0,1,0,0,1,0,3
24,Male,Portuguese,classical,0,0,0,0,0,0,1,0,0,0,1,1
35,Male,Arabic,classical,0,1,0,0,0,0,0,0,0,0,1,1
46,Female,French,classical,0,0,0,0,0,1,0,0,0,1,0,1
26,Female,French,classical,1,0,0,0,0,0,0,1,0,0,1,2
23,Male,English,classical,1,0,0,0,0,1,1,0,0,1,0,3
22,Female,German,classical,0,0,0,0,0,1,0,0,0,1,0,1
24,Male,Russian,classical,0,0,0,1,0,0,0,0,0,1,0,1
33,Male,Russian,classical,0,0,0,1,0,0,0,0,1,0,0,2
25,Female,Russian,classical,0,0,0,0,1,0,0,0,1,0,0,2
19,Female,Dutch,classical,0,1,1,0,1,0,0,0,0,1,0,3
36,Female,Spanish,classical,0,1,1,1,0,0,0,0,0,0,0,3
30,Female,English,classical,0,1,0,0,0,1,0,0,0,1,0,2
29,Female,Russian,classical,0,0,0,1,0,0,0,0,0,1,0,1
22,Female,English,classical,0,0,1,0,0,0,1,1,0,0,0,3
41,Female,Dutch,classical,0,0,1,0,1,0,0,0,0,1,0,2
31,Male,German,classical,0,0,0,1,0,0,0,0,1,0,1,2
33,Male,Russian,classical,0,1,0,0,0,0,0,1,1,0,0,3
31,Female,Dutch,classical,0,0,0,1,0,0,0,0,0,1,0,1
26,Female,Russian,classical,0,0,0,1,1,0,0,0,1,0,1,3
51,Male,Dutch,classical,0,1,0,0,0,0,0,0,1,0,0,2
48,Male,German,classical,0,1,0,1,0,0,0,0,1,1,0,3
46,Female,Dutch,classical,0,1,0,0,0,0,0,0,1,1,0,2
38,Female,Russian,classical,0,1,0,0,0,0,0,1,0,1,0,2
38,Female,Chinese,classical,0,1,0,1,1,0,0,0,0,1,0,3
34,Male,English,classical,0,0,1,0,0,0,0,1,0,1,0,2
70,Female,English,classical,0,0,1,0,0,0,0,0,1,1,0,2
37,Male,French,classical,0,0,0,0,1,0,0,0,0,1,0,1
32,Male,English,classical,0,0,0,0,1,0,0,0,0,0,0,1
65,Male,French,classical,0,1,0,1,0,0,0,0,1,1,0,3
27,Male,Spanish,classical,1,1,0,0,0,0,0,0,0,0,0,2
51,Male,Spanish,classical,0,0,0,0,0,0,0,1,0,1,0,1
59,Female,Russian,classical,0,1,0,0,0,0,0,0,0,1,0,1
25,Male,Hungarian,classical,0,0,0,0,1,0,0,0,0,0,1,1
26,Female,French,classical,0,0,1,1,0,0,0,0,0,0,0,2
35,Male,Arabic,classical,0,0,0,0,0,0,0,1,0,0,1,1
45,Female,English,classical,0,1,0,0,1,0,0,0,1,0,0,3
47,Female,Dutch,classical,1,0,1,1,0,0,0,0,0,1,0,3
45,Female,Dutch,classical,0,0,1,0,0,0,0,0,1,1,0,2
46,Female,French,classical,0,0,0,0,1,0,0,0,0,1,0,1
23,Male,English,classical,0,0,1,1,0,0,0,0,1,0,0,3
41,Female,Dutch,classical,0,0,1,0,1,0,1,0,0,1,0,3
24,Female,Dutch,classical,0,1,0,0,1,0,0,0,1,1,0,3
42,Female,Tamil,classical,0,0,0,0,0,0,0,0,1,0,0,1
57,Female,English,classical,0,0,0,0,0,0,0,0,1,1,0,1
56,Male,Dutch,classical,0,0,0,1,1,0,0,0,0,1,0,2
33,Male,Russian,classical,1,0,0,0,0,0,0,1,0,0,0,2
25,Female,Russian,classical,0,0,1,0,0,0,1,0,0,0,0,2
36,Female,Spanish,classical,1,0,0,0,0,0,0,0,0,0,0,1
20,Male,English,classical,0,0,0,0,1,0,1,0,0,1,0,2
30,Male,Dutch,classical,1,0,1,0,0,0,1,0,0,1,0,3
22,Female,English,classical,0,0,0,0,1,0,1,0,0,0,0,2
49,Male,Swedish,classical,0,0,0,0,0,1,0,0,0,0,0,1
30,Female,English,classical,0,0,0,1,0,0,1,0,0,0,0,2
29,Female,Russian,classical,0,0,0,0,0,0,1,0,0,0,0,1
29,Female,Romanian,classical,1,0,0,0,1,0,1,0,0,0,0,3
31,Male,German,classical,1,0,0,0,0,0,1,0,0,1,0,2
26,Male,Dutch,classical,0,0,0,1,0,0,1,0,0,1,0,2
32,Male,Hindi,classical,0,1,0,1,0,0,1,0,0,1,0,3
41,Female,Dutch,classical,0,0,0,0,0,0,1,0,0,0,0,1
33,Male,Russian,classical,0,0,0,0,0,0,1,1,0,0,0,2
31,Female,Dutch,classical,0,0,0,0,0,0,1,0,0,1,0,1
51,Male,Dutch,classical,0,0,0,0,0,0,1,0,0,0,0,1
46,Female,Dutch,classical,1,0,0,0,0,0,1,0,0,1,0,2
23,Male,English,classical,0,0,0,0,0,0,1,0,0,1,0,1
38,Female,Chinese,classical,1,0,0,1,0,0,1,0,0,1,0,3
70,Female,English,classical,0,0,1,0,0,0,1,0,0,1,0,2
27,Male,Spanish,classical,0,0,0,0,1,0,0,0,0,0,0,1
32,Male,English,classical,1,0,1,0,0,0,0,0,0,0,0,2
69,Female,German,classical,0,0,0,0,0,1,1,0,0,0,0,2
65,Male,French,classical,1,0,0,0,0,0,1,0,0,1,0,2
59,Female,Russian,classical,0,0,1,0,0,0,0,0,0,1,0,1
25,Male,Russian,classical,0,0,0,1,0,0,0,1,0,1,0,2
45,Female,English,classical,0,0,0,0,1,0,1,0,0,0,0,2
47,Male,Russian,classical,0,0,0,0,0,0,0,0,1,0,0,1
24,Male,Portuguese,classical,0,0,0,0,0,0,1,0,0,0,0,1
35,Male,Arabic,classical,0,0,0,0,0,1,0,0,0,0,0,1
27,Female,Chinese,classical,0,0,0,1,0,1,1,0,0,0,0,3
47,Female,Dutch,classical,1,0,1,0,0,0,1,0,0,1,0,3
22,Female,German,classical,0,0,0,0,1,0,0,0,0,1,1,1
45,Female,Dutch,classical,1,0,0,0,0,0,1,0,0,1,0,2
46,Female,French,classical,0,0,0,0,0,0,1,0,0,1,0,1
34,Male,English,classical,1,0,1,0,0,0,1,0,0,1,0,3
23,Male,English,classical,1,1,0,0,0,0,1,0,0,0,0,3
27,Female,Russian,classical,0,0,0,0,1,0,0,0,0,1,0,1
19,Male,English,classical,0,0,0,0,0,0,1,0,0,0,1,1
25,Female,English,classical,0,1,0,1,0,0,0,0,1,0,0,3
27,Female,French,classical,1,0,0,0,1,0,1,0,0,1,0,3
42,Female,Tamil,classical,0,0,0,0,0,0,1,0,0,1,0,1
57,Female,English,classical,0,0,0,0,0,0,1,0,0,1,0,1
56,Male,Dutch,classical,0,0,0,0,0,0,1,0,0,1,0,1
24,Male,Russian,classical,0,0,0,0,0,0,1,0,0,0,0,1
22,Male,English,classical,1,0,0,1,0,0,1,0,0,1,0,3
20,Male,English,classical,0,1,0,0,0,0,0,0,0,0,0,1
31,Male,German,classical,0,0,0,1,1,0,0,0,1,0,0,3
25,Male,Italian,classical,0,0,0,0,1,0,0,0,0,1,0,1
30,Male,Dutch,classical,0,0,0,1,1,0,0,1,0,0,1,3
22,Female,English,classical,0,1,0,0,0,1,0,0,0,0,0,2
29,Female,Romanian,classical,0,0,0,1,0,0,0,1,0,0,0,2
19,Female,Dutch,classical,0,0,0,1,0,0,0,0,0,0,1,1
30,Female,English,classical,0,0,0,0,1,0,0,0,1,0,1,2
19,Female,Dutch,classical,0,0,0,1,1,1,0,0,0,0,0,3
26,Male,Dutch,classical,0,1,0,0,0,0,0,0,0,1,0,1
24,Female,English,classical,0,1,0,1,0,0,0,1,0,0,0,3
31,Female,Dutch,classical,0,0,0,0,0,0,0,0,1,1,0,1
51,Male,Dutch,classical,0,1,0,1,0,0,0,0,0,0,0,2
41,Female,Dutch,classical,0,0,1,0,0,1,0,0,0,1,0,2
33,Male,Russian,classical,0,0,0,1,0,0,0,1,0,0,0,2
26,Male,English,classical,0,0,0,0,1,0,0,0,0,0,0,1
27,Male,Spanish,classical,0,0,1,1,1,0,0,0,0,1,0,3
46,Female,Dutch,classical,0,0,0,0,1,0,0,0,0,1,0,1
26,Female,Russian,classical,0,0,1,1,1,0,0,0,0,0,0,3
30,Male,German,classical,1,0,0,0,0,0,0,1,1,1,0,3
38,Female,Chinese,classical,0,0,1,1,1,0,0,0,0,0,0,3
70,Female,English,classical,0,1,0,0,0,0,0,1,0,1,0,2
46,Male,English,classical,0,0,0,1,0,0,0,0,0,0,0,1
69,Female,German,classical,0,0,0,0,0,0,0,0,1,0,0,1
32,Male,English,classical,0,0,0,1,0,0,0,0,0,1,0,1
65,Male,French,classical,0,0,0,1,0,0,0,1,0,0,0,2
27,Female,Russian,classical,0,0,1,0,1,0,0,0,0,1,0,2
59,Female,Russian,classical,0,0,0,1,0,0,0,0,0,0,0,1
45,Female,English,classical,0,1,0,0,0,0,0,1,1,0,0,3
55,Male,Dutch,classical,0,1,0,1,0,1,0,0,0,0,0,3
22,Female,German,classical,0,0,0,0,0,0,0,0,1,0,1,1
47,Female,Dutch,classical,0,1,0,1,0,0,0,0,1,1,0,3
34,Male,English,classical,0,1,0,0,1,0,0,1,0,1,0,3
27,Female,French,classical,0,1,1,0,1,0,0,0,0,1,0,3
42,Female,Tamil,classical,0,0,0,1,0,0,0,0,0,0,0,1
57,Female,English,classical,0,1,0,0,0,0,0,0,0,0,0,1
24,Male,Russian,classical,0,0,0,0,1,0,0,0,0,0,0,1
25,Male,English,classical,0,1,0,0,1,1,0,0,0,1,0,3
33,Male,Russian,classical,0,0,0,1,1,0,0,0,0,0,0,2
25,Female,Russian,classical,0,1,0,0,0,0,0,1,0,0,0,2
37,Female,Chinese,classical,0,1,1,0,0,0,0,0,1,0,0,3
48,Female,Dutch,classical,0,0,1,0,1,0,0,0,0,1,0,2
19,Female,Dutch,classical,0,0,0,0,1,0,0,0,0,0,1,1
31,Female,Dutch,classical,0,0,1,0,0,0,0,0,0,1,0,1
36,Male,Dutch,classical,0,0,0,0,0,0,0,1,0,0,0,1
26,Male,Dutch,classical,0,0,0,0,0,0,0,1,0,0,1,1
41,Female,Dutch,classical,0,0,0,1,0,0,0,0,0,0,0,1
33,Male,Russian,classical,0,0,0,0,0,0,0,1,1,0,0,2
51,Male,Chinese,classical,0,0,1,0,0,0,0,0,0,0,0,1
26,Male,English,classical,0,0,0,1,0,0,1,0,0,0,0,2
34,Male,English,classical,1,0,1,1,0,0,0,0,0,1,0,3
26,Female,Russian,classical,0,0,1,1,0,0,1,0,0,1,0,3
32,Male,English,classical,0,1,0,0,1,0,0,0,0,0,0,2
19,Female,English,classical,0,0,0,1,1,0,0,1,0,0,0,3
45,Female,English,classical,0,0,0,1,0,0,0,0,1,1,0,2
38,Female,Chinese,classical,1,1,0,1,0,0,0,0,0,0,0,3
70,Female,English,classical,0,0,1,1,0,0,1,0,0,0,0,3
69,Female,German,classical,0,1,0,0,1,0,0,0,0,0,0,2
21,Male,Dutch,classical,0,0,1,0,1,0,0,0,0,1,0,2
33,Male,Dutch,classical,0,1,1,0,1,0,0,0,0,1,0,3
65,Male,French,classical,0,1,0,0,0,1,0,0,0,1,0,2
27,Female,Russian,classical,0,0,1,0,1,0,0,0,0,0,0,2
34,Male,English,classical,0,0,1,1,1,0,0,0,0,1,0,3
46,Female,Dutch,classical,0,0,1,1,0,0,0,0,0,1,0,2
55,Male,Dutch,classical,1,1,0,0,0,0,1,0,0,1,0,3
22,Female,German,classical,0,0,1,0,0,0,0,0,0,0,0,1
27,Female,Chinese,classical,0,0,0,0,0,1,1,0,1,0,0,3
19,Male,English,classical,0,0,0,0,0,0,0,1,0,0,1,1
46,Female,French,classical,0,0,0,0,0,0,0,0,0,0,0,0
24,Female,English,classical,0,0,0,1,1,0,0,0,0,0,0,2
27,Female,French,classical,0,0,0,1,1,1,0,0,0,0,0,3
22,Male,Dutch,classical,0,0,0,0,1,0,0,0,0,1,0,1
36,Female,Spanish,classical,0,1,0,0,1,0,0,0,0,0,0,2
24,Male,Russian,classical,0,0,0,1,0,0,0,0,0,0,0,1
25,Male,English,classical,1,0,1,0,1,0,0,0,0,0,0,3
22,Male,English,classical,1,0,0,0,0,0,1,0,0,1,0,2
37,Female,Chinese,classical,0,1,0,0,1,0,1,0,0,0,0,3
22,Female,English,classical,0,0,0,0,0,1,0,1,1,0,0,3
30,Male,Dutch,classical,0,1,1,0,1,0,0,0,0,1,0,3
19,Female,English,classical,0,1,1,0,1,0,0,0,0,1,0,3
46,Female,Greek,classical,0,1,0,0,0,0,0,0,0,0,0,1
56,Male,English,classical,0,1,0,1,0,0,0,0,1,1,0,3
46,Female,Dutch,classical,0,0,0,1,1,0,0,0,0,0,0,2
34,Male,English,classical,0,1,0,0,1,0,0,0,1,1,0,3
41,Female,Dutch,classical,0,0,0,1,1,0,0,0,0,1,0,2
26,Male,English,classical,0,1,1,1,0,0,0,0,0,0,0,3
35,Female,English,classical,0,1,0,1,0,0,0,0,1,1,0,3
21,Male,Dutch,classical,0,0,1,1,0,0,0,0,1,1,0,3
32,Male,English,classical,1,1,0,0,0,0,0,0,0,1,0,2
45,Female,English,classical,0,0,0,0,0,0,0,0,1,0,0,1
38,Female,Chinese,classical,1,0,0,1,0,0,0,0,1,0,0,3
70,Female,English,classical,0,0,1,0,1,0,0,0,0,0,0,2
69,Female,German,classical,0,0,0,1,0,0,0,0,0,0,0,1
33,Male,Dutch,classical,0,0,0,1,0,0,0,0,0,0,1,1
32,Male,Spanish,classical,0,0,1,1,1,0,0,0,0,0,0,3
37,Male,German,classical,0,1,1,0,1,0,0,0,0,0,0,3
33,Male,Dutch,classical,0,0,0,1,1,0,0,0,1,0,0,3
54,Male,German,classical,0,1,0,0,0,0,0,0,0,1,0,1
27,Female,Russian,classical,0,0,1,0,0,0,0,0,0,1,0,1
34,Male,English,classical,0,0,1,1,0,0,0,0,0,0,0,2
44,Male,Arabic,classical,0,0,0,0,0,0,0,0,1,1,0,1
46,Male,English,classical,0,0,0,0,1,0,0,0,0,1,0,1
55,Male,Dutch,classical,0,0,1,1,0,0,0,0,1,1,0,3
25,Female,Russian,classical,0,0,0,0,0,0,0,1,1,0,0,2
21,Male,English,classical,1,0,0,0,1,0,0,0,0,1,0,2
25,Male,English,classical,0,1,1,0,0,1,0,0,0,1,0,3
23,Female,French,classical,0,1,1,1,0,0,0,0,0,1,0,3
25,Female,English,classical,0,0,0,0,1,0,0,0,1,1,0,2
27,Female,French,classical,0,1,0,1,0,0,1,0,0,1,0,3
24,Male,Russian,classical,0,0,0,0,0,0,0,0,1,0,0,1
22,Male,English,classical,0,0,0,0,0,0,0,0,1,1,0,1
22,Female,English,classical,0,1,1,0,0,0,0,0,1,0,0,3
30,Male,Dutch,classical,0,0,0,1,0,0,0,1,1,1,0,3
48,Female,Dutch,classical,0,0,1,0,1,0,0,0,1,1,0,3
19,Female,Dutch,classical,0,0,0,1,0,0,0,0,0,1,0,1
39,Male,English,classical,0,0,0,0,1,0,0,0,0,0,1,1
46,Female,Dutch,classical,0,0,0,0,0,1,0,1,0,0,0,2
21,Male,Dutch,classical,0,0,0,0,0,1,0,1,0,1,0,2
30,Female,English,classical,1,0,1,0,0,1,0,0,0,1,0,3
25,Female,English,classical,0,0,0,0,0,0,0,1,0,0,1,1
26,Male,English,classical,0,0,0,0,0,0,0,1,0,0,0,1
24,Female,English,classical,0,0,0,0,0,1,0,1,0,0,0,2
32,Male,English,classical,0,0,0,0,0,1,1,0,0,0,0,2
37,Male,German,classical,0,0,0,0,0,1,0,0,0,0,0,1
73,Male,English,classical,0,0,0,0,0,1,0,1,0,0,0,2
38,Female,Chinese,classical,1,1,0,0,0,0,0,1,0,0,0,3
61,Male,English,classical,0,0,1,0,0,1,0,0,1,1,0,3
69,Female,German,classical,0,0,0,0,0,1,0,1,0,0,0,2
28,Male,Russian,classical,0,1,0,0,0,0,0,1,0,0,0,2
23,Female,English,classical,0,1,0,0,1,1,0,0,0,1,0,3
24,Male,English,classical,0,1,0,0,0,1,0,1,0,0,0,3
30,Female,English,classical,0,0,0,0,0,1,0,0,0,1,0,1
41,Female,Russian,classical,0,1,0,0,0,1,0,0,0,1,0,2
54,Male,German,classical,0,0,0,0,0,1,0,0,0,1,0,1
34,Male,English,classical,0,1,0,0,0,1,0,1,0,0,0,3
44,Male,Arabic,classical,0,0,0,0,0,0,0,1,0,0,0,1
33,Male,Russian,classical,0,1,0,0,0,1,0,1,0,0,0,3
55,Male,Dutch,classical,1,0,0,0,0,1,0,1,0,0,0,3
20,Male,Dutch,classical,0,0,0,0,0,0,0,1,0,0,0,1
33,Male,Russian,classical,0,1,0,0,0,0,0,1,0,0,0,2
23,Male,English,classical,0,0,0,0,0,1,0,1,0,1,0,2
25,Male,English,classical,0,1,0,0,0,1,1,0,0,1,0,3
43,Male,French,classical,0,0,0,0,0,0,0,1,0,0,0,1
25,Female,English,classical,0,0,0,0,0,0,0,1,1,1,0,2
27,Female,French,classical,0,1,0,0,0,1,0,1,0,1,0,3
20,Male,English,classical,0,0,0,0,0,1,0,0,0,1,0,1
50,Male,English,classical,0,0,0,1,0,1,0,0,1,1,0,3
24,Male,English,classical,0,1,0,0,0,1,0,1,0,0,1,3
33,Male,Russian,classical,0,0,0,0,0,0,0,1,0,0,0,1
24,Female,Russian,classical,0,0,0,0,0,1,1,1,0,1,0,3
46,Female,Greek,classical,0,0,0,0,0,1,0,1,0,0,0,2
16,Female,Swedish,classical,0,0,0,0,0,1,0,1,1,0,0,3
32,Female,Spanish,classical,0,0,0,0,0,1,0,0,0,1,0,1
39,Male,English,classical,1,0,0,0,0,1,1,0,0,1,0,3
30,Female,English,classical,0,1,0,0,0,0,0,0,0,1,0,1
56,Male,English,classical,0,0,0,0,0,1,1,1,0,1,0,3
31,Female,English,classical,0,0,0,1,0,1,0,0,0,1,0,2
73,Male,English,classical,0,0,1,1,0,0,0,0,0,0,0,2
21,Male,Dutch,classical,0,0,1,1,1,0,0,0,0,1,0,3
37,Female,English,classical,0,0,0,0,1,0,0,0,0,1,0,1
35,Female,English,classical,0,0,1,0,1,0,0,0,0,0,0,2
26,Male,English,classical,0,0,1,0,0,0,0,0,1,0,0,2
32,Male,English,classical,0,0,1,0,1,0,0,0,0,0,0,2
43,Female,English,classical,0,1,0,1,0,0,0,0,1,1,0,3
38,Female,Chinese,classical,0,0,0,1,1,0,0,0,1,0,0,3
69,Female,German,classical,0,0,1,1,0,0,0,0,0,0,0,2
36,Female,English,classical,0,1,1,0,1,0,0,0,0,1,0,3
19,Female,English,classical,0,0,1,0,0,0,0,0,1,1,0,2
56,Male,English,classical,0,0,1,1,1,0,0,0,0,1,0,3
30,Female,English,classical,1,0,1,0,1,0,0,0,0,1,0,3
54,Male,German,classical,0,1,0,0,1,0,0,0,0,1,0,2
25,Female,English,classical,0,0,1,0,1,0,0,0,0,1,0,2
34,Male,English,classical,0,0,1,0,1,0,0,1,0,1,0,3
35,Male,Russian,classical,0,0,0,1,1,0,0,0,0,0,0,2
44,Male,Arabic,classical,0,0,0,1,0,0,0,0,0,0,0,1
48,Female,German,classical,0,0,0,1,1,0,0,0,0,0,0,2
33,Male,English,classical,0,0,0,0,0,0,0,1,1,0,0,2
55,Male,Dutch,classical,0,0,1,1,1,0,0,0,0,1,0,3
25,Female,Russian,classical,1,0,1,0,1,0,0,0,0,1,0,3
31,Male,English,classical,0,0,1,1,1,0,0,0,0,1,0,3
46,Female,Greek,classical,0,0,0,0,1,0,0,0,0,1,0,1
23,Male,English,classical,0,1,0,1,0,0,0,0,0,1,0,2
20,Male,English,classical,0,0,0,1,0,0,0,0,1,0,0,2
25,Male,English,classical,0,1,1,0,1,0,0,0,0,1,0,3
32,Female,Spanish,classical,0,0,1,0,1,0,0,0,0,1,0,2
27,Female,French,classical,0,1,0,1,1,0,0,0,0,1,0,3
20,Male,English,classical,0,0,1,1,0,0,0,0,1,1,0,3
24,Male,Russian,classical,0,0,1,0,0,0,0,0,0,0,0,1
33,Male,Russian,classical,1,0,1,0,1,0,0,0,0,0,0,3
39,Male,English,classical,0,1,1,0,1,0,0,0,0,1,0,3
31,Female,English,classical,0,0,0,1,1,0,0,0,0,1,0,2
28,Male,English,classical,0,0,0,1,1,0,0,0,1,0,0,3
30,Female,English,classical,0,0,1,1,1,0,0,0,0,1,0,3
37,Male,German,classical,1,0,1,0,1,0,0,0,0,0,0,3
32,Male,English,classical,0,0,0,0,0,0,1,0,0,0,0,1
29,Female,Russian,classical,1,0,0,0,0,0,1,0,0,1,0,2
36,Female,English,classical,0,0,0,0,0,0,1,0,0,0,0,1
38,Female,Chinese,classical,1,0,0,0,0,0,1,1,0,0,0,3
24,Female,Russian,classical,1,1,0,0,0,0,0,0,0,1,0,2
19,Female,English,classical,0,0,0,0,0,1,1,0,0,0,0,2
69,Female,German,classical,0,0,0,0,0,0,1,0,0,1,0,1
56,Male,English,classical,0,1,0,0,0,0,0,0,0,1,0,1
30,Female,English,classical,0,0,0,0,0,0,1,0,0,1,0,1
31,Male,Russian,classical,0,0,0,0,1,0,1,0,0,1,0,2
24,Male,English,classical,1,0,1,0,0,0,1,0,0,1,0,3
54,Male,German,classical,0,0,0,0,0,0,1,0,0,0,0,1
34,Male,English,classical,0,1,0,0,0,0,1,0,0,0,1,2
35,Male,Russian,classical,0,1,0,0,0,0,1,0,0,0,0,2
28,Male,English,classical,1,0,0,0,0,0,1,0,0,1,0,2
46,Female,Greek,classical,0,0,0,0,0,0,1,0,0,1,0,1
41,Female,Russian,classical,0,1,0,0,0,0,0,0,0,1,0,1
21,Male,English,classical,0,0,0,0,0,0,1,0,0,0,1,1
26,Male,English,classical,0,0,0,0,1,0,1,0,0,0,0,2
33,Male,English,classical,0,0,0,0,0,0,0,1,0,0,0,1
44,Male,Arabic,classical,0,1,0,0,0,0,0,0,0,1,0,1
25,Female,Russian,classical,1,0,1,0,0,0,1,0,0,1,0,3
19,Female,English,classical,1,0,0,0,0,1,1,0,0,1,0,3
18,Male,English,classical,0,0,0,0,1,0,1,0,0,1,0,2
55,Male,Dutch,classical,1,1,0,0,0,0,1,0,0,0,0,3
27,Female,English,classical,1,0,0,0,0,1,1,0,0,0,0,3
33,Male,Russian,classical,0,0,0,1,0,0,1,0,0,0,0,2
31,Male,English,classical,1,0,0,0,0,1,1,0,0,1,0,3
23,Male,English,classical,0,0,0,0,0,0,1,0,0,0,1,1
20,Male,English,classical,1,0,0,0,0,0,0,0,0,0,0,1
20,Male,English,classical,1,1,0,0,0,1,0,0,0,1,0,3
25,Male,English,classical,1,0,0,1,0,0,1,0,0,0,0,3
43,Male,French,classical,1,0,0,0,0,0,1,0,0,0,0,2
25,Male,English,classical,0,0,0,0,1,0,1,0,0,0,0,2
50,Male,English,classical,1,0,0,1,0,0,0,0,0,0,0,2
33,Male,Russian,classical,0,0,0,0,0,0,1,0,0,0,0,1
28,Male,English,classical,1,0,0,0,0,0,1,0,0,0,0,2
73,Male,English,classical,0,0,0,0,0,0,1,0,0,1,0,1
37,Male,German,classical,0,0,0,0,1,0,1,0,0,1,0,2
31,Female,Greek,classical,1,0,0,0,0,0,1,0,0,1,0,2
31,Female,English,classical,0,0,0,0,0,0,1,0,0,0,0,1
56,Male,English,classical,0,0,0,1,0,0,1,0,0,1,0,2
26,Male,German,classical,0,0,0,1,0,0,0,0,0,0,1,1
25,Female,English,classical,0,0,0,0,0,0,1,0,0,1,0,1
46,Female,Dutch,classical,0,0,0,0,0,0,1,0,0,1,0,1
26,Male,English,classical,0,0,0,1,0,0,1,0,0,1,0,2
36,Female,English,classical,0,0,1,0,1,0,0,0,0,1,0,2
50,Female,Italian,classical,0,1,1,0,0,1,0,0,0,1,0,3
46,Female,Greek,classical,0,0,1,1,0,0,0,0,0,1,0,2
29,Female,English,classical,1,0,0,0,1,0,0,0,0,1,0,2
26,Male,English,classical,0,1,0,0,1,0,0,0,0,1,0,2
23,Male,Russian,classical,0,0,1,0,0,0,0,0,0,1,0,1
69,Female,German,classical,0,1,0,0,0,0,0,0,0,1,0,1
56,Male,English,classical,0,1,1,0,1,0,0,0,0,1,0,3
31,Male,Russian,classical,0,0,0,0,0,0,0,1,1,0,1,2
23,Male,English,classical,0,1,0,0,1,0,0,0,0,1,0,2
28,Male,English,classical,0,1,0,0,0,0,0,1,0,1,0,2
23,Male,English,classical,0,0,0,0,1,0,0,0,0,0,1,1
34,Male,English,classical,0,0,0,0,1,0,0,0,0,0,0,1
35,Male,Russian,classical,0,0,0,0,0,0,0,0,1,0,0,1
41,Female,Russian,classical,0,0,0,1,0,0,0,0,0,1,0,1
18,Male,English,classical,0,0,0,0,1,1,0,0,0,1,0,2
44,Male,Arabic,classical,0,0,1,0,0,0,0,0,0,0,0,1
25,Male,English,classical,0,1,0,0,1,0,0,0,0,1,0,2
19,Female,English,classical,0,0,1,1,0,0,0,0,1,0,1,3
25,Female,English,classical,0,0,0,0,1,0,0,0,0,1,1,1
26,Female,English,classical,1,0,0,0,1,0,1,0,0,1,0,3
31,Male,English,classical,0,0,0,0,1,0,0,0,0,1,0,1
31,Female,Greek,classical,1,1,0,0,0,0,1,0,0,0,0,3
25,Male,English,classical,0,0,1,0,1,0,0,0,1,0,0,3
27,Female,French,classical,0,0,1,1,1,0,0,0,0,0,0,3
43,Male,French,classical,1,1,1,0,0,0,0,0,0,0,0,3
73,Male,English,classical,0,0,1,0,1,0,0,0,0,1,0,2
24,Male,Russian,classical,1,0,0,0,0,0,0,0,0,0,0,1
33,Female,German,classical,0,1,0,0,0,0,0,0,0,1,0,1
23,Male,English,classical,0,0,0,0,0,0,0,1,1,0,1,2
50,Male,English,classical,0,0,0,1,1,0,0,0,0,0,0,2
33,Male,Russian,classical,0,0,0,1,0,0,0,0,0,0,0,1
20,Male,English,classical,0,0,0,0,0,0,0,1,0,0,0,1
19,Male,English,classical,0,1,0,0,1,0,0,0,0,1,0,2
33,Female,English,classical,0,1,0,1,0,0,0,0,1,1,0,3
29,Female,Russian,classical,0,0,1,1,1,0,0,0,0,1,0,3
31,Female,English,classical,0,1,0,0,0,0,0,0,0,0,0,1
18,Male,Swedish,classical,0,0,0,0,0,0,0,1,0,0,1,1
