"id","platform","content_id","creator_id","creator_name","content_type","content_category","post_date","language","content_length","content_description","hashtags","views","likes","shares","comments_count","comments_text","follower_count","disclosure_type","audience_age_distribution","audience_gender_distribution","audience_location","year","positive","negative","sentiment_score","sentiment_score_raw","emotional_intensity","word_count","emotional_connection_weighted","emotion_direction","satisfaction_raw","satisfaction","satisfaction_median","satisfaction_binary","satisfaction_log"
41606,"TikTok","content_35410","creator_410","mark38","video","lifestyle",2024-12-29,"English",110,"Total would paper point purpose many physical particular most all whether marriage memory low trip road perform heavy meet spend dog remain suddenly least true.","politics,better",10095,1491,307,205,"according simple sometimes role voice necessary note",481552,"none","26-35","female","Germany",2024,0,0,0,0,1,7,1.46790165254509,"Neutral",2003,4.7752808988764,4.97191011235955,0,7.60290046220476
13015,"RedNote","content_19610","creator_4610","lisa29","mixed","lifestyle",2023-11-26,"English",104,"Answer indeed walk long international cut performance section key management improve machine national person morning sea teacher movie plan who.","world,on,may,role,however",10294,1548,305,188,"at run response often tree head style statement show before three own church whom administration culture watch task simple site cultural activity rather rest base away ahead health alone necessary learn company say from",305704,"implicit","19-25","male","China",2023,0,0,0,0,1,34,1.8,"Neutral",2041,5.84269662921348,4.97191011235955,1,7.62168499872461
28758,"Bilibili","content_43292","creator_3292","mullensophia","video","tech",2024-07-04,"Japanese",546,"Agree staff free may test sure high increase stuff business spring spring line hear world approach despite wall left decide main full this son boy mention step right experience various now history shoulder consumer sport side.","draw,large,area,order,pay",9973,1497,313,221,"value something fund them over and surface better low matter on rock soon which guess on win none rise trouble anything moment small trade during now visit voice while",69045,"none","26-35","female","Japan",2024,2,1,1,1,1.5,29,2.14797110927159,"Positive",2031,5.56179775280899,4.97191011235955,1,7.61677580869837
19751,"Instagram","content_39710","creator_4710","christopher20","video","lifestyle",2024-02-29,"English",82,"Any rest once head agency daughter team everybody difficult sure during kid staff crime decide foot training leg discussion during home alone.","family,nor",10058,1461,310,194,"trade however will activity around each for range sell red attention reason card moment lot goal cost establish",301659,"explicit","19-25","female","Germany",2024,0,0,0,0,1,18,1.66253743447733,"Neutral",1965,3.70786516853933,4.97191011235955,0,7.58375630070711
49404,"RedNote","content_30577","creator_577","emily51","video","beauty",2025-04-19,"Chinese",362,"Weight listen side improve dark response medical use party PM mention goal born determine yes low not special Democrat.","seven",10077,1518,315,207,"test parent billion beautiful race huge us economy my power experience not than employee structure mention factor much project song price audience forward between design high value suddenly meeting",275455,"explicit","26-35","female","Russia",2025,1,0,1,1,1.5,29,2.14797110927159,"Positive",2040,5.81460674157303,4.97191011235955,1,7.62119516280984
33967,"Bilibili","content_12325","creator_2325","gnash","image","tech",2024-09-13,"Spanish",517,"Receive reach purpose little throughout itself drive all outside factor message majority.","evidence,over",10022,1586,291,217,"especially check continue study price",78819,"none","26-35","male","Germany",2024,0,0,0,0,1,5,1.40316940861817,"Neutral",2094,7.3314606741573,4.97191011235955,1,7.64730883235624
12029,"Instagram","content_4414","creator_4414","dustin34","video","tech",2023-11-12,"Chinese",161,"Discussion on would yet cover edge close message those star have personal west discover.","tree,town,design",10214,1513,276,183,"western season war word view imagine tonight that hold enough whole follow",882114,"implicit","19-25","female","Germany",2023,1,0,1,1,1.5,12,1.86572092963085,"Positive",1972,3.90449438202247,4.97191011235955,0,7.58731050602262
51530,"Bilibili","content_21672","creator_1672","bobbydeleon","video","beauty",2025-05-18,"English",251,"Different want production while listen produce around finally start pressure get must detail outside check water trouble court various impact.","see,response,young,yard",10092,1439,262,186,"change east he image whose finally could future attack whether not because when goal plant speech population else mind any record",775506,"explicit","19-25","male","India",2025,0,1,-1,-1,1.5,21,2.0432877118861,"Negative",1887,1.51685393258427,4.97191011235955,0,7.54327334670545
46525,"Bilibili","content_1790","creator_1790","morrisdavid","image","beauty",2025-03-10,"Chinese",168,"Relate purpose sea until strong section night list PM thank quickly collection different defense sign despite although firm.","situation,certainly,market,after,something",10113,1487,305,186,"note process artist day character",976839,"none","19-25","female","China",2025,0,0,0,0,1,5,1.40316940861817,"Neutral",1978,4.07303370786517,4.97191011235955,0,7.59034694560257
45689,"Bilibili","content_11522","creator_1522","smithjustin","image","lifestyle",2025-02-26,"English",525,"Give official this more everybody age design north six dinner billion be walk the set rich from you yet nothing visit thank always sound message special financial second report hand billion.","so,article,put,family",9948,1521,331,189,"same without painting",551914,"none","13-18","male","Germany",2025,0,0,0,0,1,3,1.31193443503006,"Neutral",2041,5.84269662921348,4.97191011235955,1,7.62168499872461
20564,"YouTube","content_25354","creator_354","shawnabeck","image","lifestyle",2024-03-12,"Hindi",67,"First field expert data hour general give market take could have item first owner probably rest test consider each eye benefit simple own present.","condition,entire,from",10095,1523,309,186,"call figure enter least high away while close see same deal explain hope suffer born individual season big whole",891806,"none","13-18","male","Brazil",2024,0,1,-1,-1,1.5,19,2.01111864888942,"Negative",2018,5.19662921348315,4.97191011235955,1,7.61035761831284
15269,"Bilibili","content_18611","creator_3611","bsullivan","video","lifestyle",2023-12-28,"Chinese",87,"Office why put wind western color major one around among forget Congress during we per guy century.","mission",10000,1448,311,202,"together never audience look mouth either start many many deep situation method able affect painting recent mean reveal whose too step movie forward admit note success child",592168,"explicit","19-25","female","China",2023,1,0,1,1,1.5,27,2.12468465620076,"Positive",1961,3.59550561797753,4.97191011235955,0,7.58171964012531
17938,"YouTube","content_20965","creator_965","conniegibson","image","tech",2024-02-04,"Chinese",146,"Central visit ok suddenly price create speech act American challenge upon success senior notice issue give step candidate industry animal clear help tend.","reason",10141,1540,271,207,"condition affect evening unit name total lot town institution page win act easy commercial loss professional blue agent visit study practice lot",187752,"none","13-18","male","Russia",2024,2,1,1,1,1.5,22,2.05829105731458,"Positive",2018,5.19662921348315,4.97191011235955,1,7.61035761831284
40594,"TikTok","content_44570","creator_4570","rodriguezwendy","video","beauty",2024-12-14,"Spanish",47,"To same start teacher sport design rise bad production glass fly enter.","nature,book,court,whose",10076,1535,296,196,"by turn several life machine factor decade way resource spend",774307,"none","13-18","female","Russia",2024,0,0,0,0,1,10,1.53955792374237,"Neutral",2027,5.44943820224719,4.97191011235955,1,7.61480536471107
18363,"YouTube","content_24218","creator_4218","mitchell27","image","tech",2024-02-10,"English",47,"Degree specific half article wonder fund billion figure democratic buy right edge top pay tell class later surface.","million,painting,occur,rule,century",10230,1460,299,190,"dog reality accept whose culture although heart once arm short picture stage teach put mean charge card continue condition ago newspaper anyone feeling describe by may",170796,"none","19-25","male","USA",2024,0,0,0,0,1,26,1.74160657330942,"Neutral",1949,3.25842696629214,4.97191011235955,0,7.57558465155779
37790,"RedNote","content_33420","creator_3420","dylan58","video","tech",2024-11-05,"Hindi",117,"Your show risk group shoulder tree company never player might public sort ball act structure artist development eye he test person management system stock example door better sit sell son special region court them true.","writer,tend,seven,name,quickly",10056,1500,300,206,"later market middle travel director show person less why whom study issue chance ever author home cultural",76110,"explicit","26-35","male","India",2024,0,1,-1,-1,1.5,17,1.97555739958197,"Negative",2006,4.85955056179775,4.97191011235955,0,7.60439634879634
22127,"RedNote","content_38747","creator_3747","johnsonrobert","mixed","beauty",2024-04-02,"English",343,"Play attorney environmental arrive line whether arm back article child research can result region one dinner all they.","easy,six",10257,1510,321,200,"three quality reach little body use light son common why return fish shoulder lawyer",899578,"explicit","13-18","female","Germany",2024,0,0,0,0,1,14,1.6093468553327,"Neutral",2031,5.56179775280899,4.97191011235955,1,7.61677580869837
33287,"TikTok","content_29869","creator_4869","scottjames","video","lifestyle",2024-09-03,"Hindi",37,"One car here more fill modern human either economy set speech score writer media senior share instead.","clear,phone,federal",9993,1535,296,190,"happy there on seven surface loss actually food most himself prove trouble activity idea reality voice keep first because piece me beat field time really",660983,"implicit","19-25","male","Germany",2024,1,2,-1,-1,1.5,25,2.09967175590339,"Negative",2021,5.28089887640449,4.97191011235955,1,7.61184239958042
